ledger_id,lane,module,granularity,unit_id,candidate_id,range_id,function_index,entry_address,parent_start,parent_end,size,source_kind,source_shape,promotion_key,proof_stage,proof_status,input_matching_claim,import_status,import_source_path,import_header_path,source_path,header_path,compiler_pipeline,compiler_variant,object_path,compiled_section_path,original_path,container_output,compiled_sha1,original_sha1,object_match,relocation_pass,splice_pass,container_pass,matching_claim,reference_source_path,reference_source_line,reference_source_end_line
ECPR02421,source_manifest_adapter_engine,micquizohdedll.rel,range,EXACTDPRC0035,EXACTDPRC0035,TPR01737,129,0x800015A4,0x800015A4,0x800015D0,44,dataref_parent_range,dataref_parent_range,range:micquizohdedll.rel:TPR01737:0x800015a4:0x800015d0,source_manifest,source_manifest,byte_identical_c,missing_source,,,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/candidates/TPR01737/reg3_value_barrier_array0_s16/FUN_800015a4_reg3_value_barrier_array0_s16.c,,historical_exact_c_manifest_adapter,reg3_value_barrier_array0_s16,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01737/reg3_value_barrier_array0_s16/FUN_800015a4_reg3_value_barrier_array0_s16.o,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01737/reg3_value_barrier_array0_s16/FUN_800015a4_reg3_value_barrier_array0_s16.o,type_frame_parent_range_dataref_exact_splice/rels/micquizohdedll.rel,type_frame_parent_range_dataref_exact_splice/rels/micquizohdedll.rel,1564f2e3c0198e2ad39fd2400f7babffca03907b,1564f2e3c0198e2ad39fd2400f7babffca03907b,yes,yes,yes,yes,byte_identical_c,,,
ECPR02422,source_manifest_adapter_engine,micquizohdedll.rel,range,EXACTDPRC0036,EXACTDPRC0036,TPR01738,131,0x800015D0,0x800015D0,0x800015FC,44,dataref_parent_range,dataref_parent_range,range:micquizohdedll.rel:TPR01738:0x800015d0:0x800015fc,source_manifest,source_manifest,byte_identical_c,missing_source,,,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/candidates/TPR01738/reg3_value_barrier_array0_s16/FUN_800015d0_reg3_value_barrier_array0_s16.c,,historical_exact_c_manifest_adapter,reg3_value_barrier_array0_s16,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01738/reg3_value_barrier_array0_s16/FUN_800015d0_reg3_value_barrier_array0_s16.o,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01738/reg3_value_barrier_array0_s16/FUN_800015d0_reg3_value_barrier_array0_s16.o,type_frame_parent_range_dataref_exact_splice/rels/micquizohdedll.rel,type_frame_parent_range_dataref_exact_splice/rels/micquizohdedll.rel,1564f2e3c0198e2ad39fd2400f7babffca03907b,1564f2e3c0198e2ad39fd2400f7babffca03907b,yes,yes,yes,yes,byte_identical_c,,,
ECPR02423,source_manifest_adapter_engine,micquizseldll.rel,range,EXACTDPRC0037,EXACTDPRC0037,TPR01763,131,0x80001FFC,0x80001FFC,0x80002028,44,dataref_parent_range,dataref_parent_range,range:micquizseldll.rel:TPR01763:0x80001ffc:0x80002028,source_manifest,source_manifest,byte_identical_c,missing_source,,,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/candidates/TPR01763/reg3_value_barrier_array0_s16/FUN_80001ffc_reg3_value_barrier_array0_s16.c,,historical_exact_c_manifest_adapter,reg3_value_barrier_array0_s16,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01763/reg3_value_barrier_array0_s16/FUN_80001ffc_reg3_value_barrier_array0_s16.o,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01763/reg3_value_barrier_array0_s16/FUN_80001ffc_reg3_value_barrier_array0_s16.o,type_frame_parent_range_dataref_exact_splice/rels/micquizseldll.rel,type_frame_parent_range_dataref_exact_splice/rels/micquizseldll.rel,1564f2e3c0198e2ad39fd2400f7babffca03907b,1564f2e3c0198e2ad39fd2400f7babffca03907b,yes,yes,yes,yes,byte_identical_c,,,
ECPR02424,source_manifest_adapter_engine,micquizseldll.rel,range,EXACTDPRC0038,EXACTDPRC0038,TPR01764,133,0x80002028,0x80002028,0x80002054,44,dataref_parent_range,dataref_parent_range,range:micquizseldll.rel:TPR01764:0x80002028:0x80002054,source_manifest,source_manifest,byte_identical_c,missing_source,,,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/candidates/TPR01764/reg3_value_barrier_array0_s16/FUN_80002028_reg3_value_barrier_array0_s16.c,,historical_exact_c_manifest_adapter,reg3_value_barrier_array0_s16,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01764/reg3_value_barrier_array0_s16/FUN_80002028_reg3_value_barrier_array0_s16.o,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01764/reg3_value_barrier_array0_s16/FUN_80002028_reg3_value_barrier_array0_s16.o,type_frame_parent_range_dataref_exact_splice/rels/micquizseldll.rel,type_frame_parent_range_dataref_exact_splice/rels/micquizseldll.rel,1564f2e3c0198e2ad39fd2400f7babffca03907b,1564f2e3c0198e2ad39fd2400f7babffca03907b,yes,yes,yes,yes,byte_identical_c,,,
ECPR02425,source_manifest_adapter_engine,staffdll.rel,range,EXACTDPRC0039,EXACTDPRC0039,TPR01859,419,0x800084C0,0x800084C0,0x800084EC,44,dataref_parent_range,dataref_parent_range,range:staffdll.rel:TPR01859:0x800084c0:0x800084ec,source_manifest,source_manifest,byte_identical_c,missing_source,,,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/candidates/TPR01859/reg3_value_barrier_array0_s16/FUN_800084c0_reg3_value_barrier_array0_s16.c,,historical_exact_c_manifest_adapter,reg3_value_barrier_array0_s16,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01859/reg3_value_barrier_array0_s16/FUN_800084c0_reg3_value_barrier_array0_s16.o,_mp6_rebuild/recovery_agents/dataref_dat_scalar_codegen_probe_worker/objects/TPR01859/reg3_value_barrier_array0_s16/FUN_800084c0_reg3_value_barrier_array0_s16.o,type_frame_parent_range_dataref_exact_splice/rels/staffdll.rel,type_frame_parent_range_dataref_exact_splice/rels/staffdll.rel,1564f2e3c0198e2ad39fd2400f7babffca03907b,1564f2e3c0198e2ad39fd2400f7babffca03907b,yes,yes,yes,yes,byte_identical_c,,,
ECPR02426,source_manifest_adapter_engine,main.dol,function,HUTHP_LINKED_PROOF_0001,HUTHP_LINKED_PROOF_0001,,1112,0x80068E5C,,,32,wrapper_call,wrapper_call,function:main.dol:main_dol:1112:0x80068e5c,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/source_manifest_adapter_engine/reports/waves/wave20_huthp_total_frame_get_linked_proof/source/wave20_huthp_total_frame_get_linked_proof.c,,_mp6_rebuild/reports/waves/wave20_huthp_total_frame_get_linked_proof/source/wave20_huthp_total_frame_get_linked_proof.c,,historical_exact_c_manifest_adapter,o1_no_eabi,reports/waves/wave20_huthp_total_frame_get_linked_proof/compiled/o1_no_eabi/parent_range_candidates.o,reports/waves/wave20_huthp_total_frame_get_linked_proof/object_sections/HuTHPTotalFrameGet.linked.text.bin,reports/waves/wave20_huthp_total_frame_get_linked_proof/original/HuTHPTotalFrameGet.original.bin,reports/waves/wave20_huthp_total_frame_get_linked_proof/containers/main.dol,5854d4c8f1feb4df792420bfb07b77a06b5af1d0,ae66b9236966009c2207a083827160d5b2c74165,yes,yes,yes,yes,byte_identical_c,,,
ECPR02427,promotion_engine,m603DLL.rel,function,W71A02PIV0002,W71A02PIV_m603dll_rel_rel_843_80019fcc,,843,0x80019FCC,,,12,store_self_pair,store_self_pair,function:m603dll.rel:rel:843:0x80019fcc,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m603dll_rel_rel_843_80019fcc.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m603dll_rel_rel_843_80019fcc_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m603dll_rel/W71A02PIV_m603dll_rel_rel_843_80019fcc.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02428,promotion_engine,m604DLL.rel,function,W71A02PIV0003,W71A02PIV_m604dll_rel_rel_847_80017940,,847,0x80017940,,,12,store_self_pair,store_self_pair,function:m604dll.rel:rel:847:0x80017940,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m604dll_rel_rel_847_80017940.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m604dll_rel_rel_847_80017940_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m604dll_rel/W71A02PIV_m604dll_rel_rel_847_80017940.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02429,promotion_engine,m605DLL.rel,function,W71A02PIV0004,W71A02PIV_m605dll_rel_rel_613_8001c048,,613,0x8001C048,,,12,store_self_pair,store_self_pair,function:m605dll.rel:rel:613:0x8001c048,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m605dll_rel_rel_613_8001c048.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m605dll_rel_rel_613_8001c048_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m605dll_rel/W71A02PIV_m605dll_rel_rel_613_8001c048.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02430,promotion_engine,m610DLL.rel,function,W71A02PIV0005,W71A02PIV_m610dll_rel_rel_813_80028b0c,,813,0x80028B0C,,,12,store_self_pair,store_self_pair,function:m610dll.rel:rel:813:0x80028b0c,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m610dll_rel_rel_813_80028b0c.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m610dll_rel_rel_813_80028b0c_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m610dll_rel/W71A02PIV_m610dll_rel_rel_813_80028b0c.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02431,promotion_engine,m611DLL.rel,function,W71A02PIV0007,W71A02PIV_m611dll_rel_rel_1013_8002353c,,1013,0x8002353C,,,12,store_self_pair,store_self_pair,function:m611dll.rel:rel:1013:0x8002353c,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m611dll_rel_rel_1013_8002353c.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m611dll_rel_rel_1013_8002353c_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m611dll_rel/W71A02PIV_m611dll_rel_rel_1013_8002353c.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02432,promotion_engine,m622DLL.rel,function,W71A02PIV0008,W71A02PIV_m622dll_rel_rel_557_8000da40,,557,0x8000DA40,,,12,store_self_pair,store_self_pair,function:m622dll.rel:rel:557:0x8000da40,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m622dll_rel_rel_557_8000da40.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m622dll_rel_rel_557_8000da40_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m622dll_rel/W71A02PIV_m622dll_rel_rel_557_8000da40.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02433,promotion_engine,m623DLL.rel,function,W71A02PIV0009,W71A02PIV_m623dll_rel_rel_818_800232e0,,818,0x800232E0,,,12,store_self_pair,store_self_pair,function:m623dll.rel:rel:818:0x800232e0,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m623dll_rel_rel_818_800232e0.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m623dll_rel_rel_818_800232e0_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m623dll_rel/W71A02PIV_m623dll_rel_rel_818_800232e0.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02434,promotion_engine,m624DLL.rel,function,W71A02PIV0011,W71A02PIV_m624dll_rel_rel_822_80018220,,822,0x80018220,,,12,store_self_pair,store_self_pair,function:m624dll.rel:rel:822:0x80018220,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m624dll_rel_rel_822_80018220.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m624dll_rel_rel_822_80018220_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m624dll_rel/W71A02PIV_m624dll_rel_rel_822_80018220.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02435,promotion_engine,m628DLL.rel,function,W71A02PIV0013,W71A02PIV_m628dll_rel_rel_1150_80023c7c,,1150,0x80023C7C,,,12,store_self_pair,store_self_pair,function:m628dll.rel:rel:1150:0x80023c7c,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m628dll_rel_rel_1150_80023c7c.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m628dll_rel_rel_1150_80023c7c_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m628dll_rel/W71A02PIV_m628dll_rel_rel_1150_80023c7c.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02436,promotion_engine,m634DLL.rel,function,W71A02PIV0014,W71A02PIV_m634dll_rel_rel_823_80020450,,823,0x80020450,,,12,store_self_pair,store_self_pair,function:m634dll.rel:rel:823:0x80020450,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m634dll_rel_rel_823_80020450.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m634dll_rel_rel_823_80020450_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m634dll_rel/W71A02PIV_m634dll_rel_rel_823_80020450.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02437,promotion_engine,m639DLL.rel,function,W71A02PIV0016,W71A02PIV_m639dll_rel_rel_826_8001d590,,826,0x8001D590,,,12,store_self_pair,store_self_pair,function:m639dll.rel:rel:826:0x8001d590,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m639dll_rel_rel_826_8001d590.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m639dll_rel_rel_826_8001d590_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m639dll_rel/W71A02PIV_m639dll_rel_rel_826_8001d590.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02438,promotion_engine,m648DLL.rel,function,W71A02PIV0018,W71A02PIV_m648dll_rel_rel_917_8001bdc8,,917,0x8001BDC8,,,12,store_self_pair,store_self_pair,function:m648dll.rel:rel:917:0x8001bdc8,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m648dll_rel_rel_917_8001bdc8.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m648dll_rel_rel_917_8001bdc8_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m648dll_rel/W71A02PIV_m648dll_rel_rel_917_8001bdc8.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02439,promotion_engine,m652DLL.rel,function,W71A02PIV0020,W71A02PIV_m652dll_rel_rel_729_80017618,,729,0x80017618,,,12,store_self_pair,store_self_pair,function:m652dll.rel:rel:729:0x80017618,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m652dll_rel_rel_729_80017618.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m652dll_rel_rel_729_80017618_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m652dll_rel/W71A02PIV_m652dll_rel_rel_729_80017618.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
ECPR02440,promotion_engine,m653DLL.rel,function,W71A02PIV0022,W71A02PIV_m653dll_rel_rel_717_8001ac78,,717,0x8001AC78,,,12,store_self_pair,store_self_pair,function:m653dll.rel:rel:717:0x8001ac78,source_manifest,splice_byte_match=yes; object_bytes_match=yes; container_byte_match=yes,byte_identical_c,missing_source,,,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.c,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/source/wave71_agent02_clean_pivots.h,powerpc-eabi-gcc.exe,devkitppc_gcc_o2_clean_small_function,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/objects/wave71_agent02_clean_pivots.o,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/compiled_sections/W71A02PIV_m653dll_rel_rel_717_8001ac78.text.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/original/W71A02PIV_m653dll_rel_rel_717_8001ac78_original.bin,_mp6_rebuild/wave71_agent02_direct_exact_c_promotion_gate_exact_asm_to_c_rec/container_splice/m653dll_rel/W71A02PIV_m653dll_rel_rel_717_8001ac78.bin,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,87d33e9b7f159e8b76d21072c3590dcba64ccaa3,,,,,byte_identical_c,,,
